,tweet,sentiment,tweet,location
724,Happy Covid-19 Thursday!  Big rocks being delivered...now I have to rearrange rocks and plant stuff! @myglendale #boulders #rockgarden #plants #wewillsurvive #coronavirüsü @ Verdugo Woodlands https://t.co/rhaxGSChJF,0.0,are you the kind of mom that rubs the sunscreen in or doesn’t?! 😅 love this boy so much. ❤️ he made me a mother and shows me how to a better one every single day. the silver lining of this COVID madness is the extra… https://t.co/wkpbya5X65,New Jersey
725,"Head table love!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Just the softest hint of a minty-light blue made a subtle appearance throughout Megan and Dave's wedding, our last before the pandemic shutdown… https://t.co/JT7Rumc0qV",0.0,"I can’t wait to do this again 🎶🥺🥳  This is a pre-pandemic shot from the 3rd Street Stage singing with @zowiebowie 🎶🥳
.
.
.
.
.
.
.
#vegaslife #singer #vegasstrong #fremont #femaleArtist #unsignedhype #zowiebowie… https://t.co/eOAP7ANSf8",Nevada
726,Donald Trump's Deadly Coronavirus Delusions: He won’t give up on a failing pandemic strategy. https://t.co/vG41Wv8UUi (vía NYtimes) https://t.co/oHnevDai6V,0.0,Happy Covid-19 Thursday!  Big rocks being delivered...now I have to rearrange rocks and plant stuff! @myglendale #boulders #rockgarden #plants #wewillsurvive #coronavirüsü @ Verdugo Woodlands https://t.co/rhaxGSChJF,California
727,"Like ‘A Bus Accident a Day’: Hospitals Strain Under New Flood of Covid-19 Patients: I.C.U. units are reaching capacity. Nurses are falling sick, contributing to shortages. The new coronavirus spikes are challenging hospitals across the… https://t.co/ZVYaOM2Ky7 (vía NYtimes) https://t.co/dwuRpK7PAJ",0.0,"Head table love!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Just the softest hint of a minty-light blue made a subtle appearance throughout Megan and Dave's wedding, our last before the pandemic shutdown… https://t.co/JT7Rumc0qV",Hawaii
728,Social distancing. 274/...Grape and Ale again! - Drinking a Kitten Biscuit by @WilmBrewingCo @ Oak Island  — https://t.co/PyxCOHMgjd,0.0,Donald Trump's Deadly Coronavirus Delusions: He won’t give up on a failing pandemic strategy. https://t.co/vG41Wv8UUi (vía NYtimes) https://t.co/oHnevDai6V,New York
729,#Happy to be back outdoors and away from people not wearing #masks or #socialdistancing. I got into a really good groove/routine back during the #covid19 #shutdown in March when I was #running on the sand everyday… https://t.co/xldRlHr4HQ,0.35,"Like ‘A Bus Accident a Day’: Hospitals Strain Under New Flood of Covid-19 Patients: I.C.U. units are reaching capacity. Nurses are falling sick, contributing to shortages. The new coronavirus spikes are challenging hospitals across the… https://t.co/ZVYaOM2Ky7 (vía NYtimes) https://t.co/dwuRpK7PAJ",New York
730,Airing Tomorrow July 10 at 8:45AM on @todayshow on @nbc ‼️ Catch me discussing with @craigmelvin how to move forward as a small business owner during the Covid-19 Pandemic 🌎#smallbusinessowner #nevillewisdom @… https://t.co/LIWWSm4mnv,0.0,Social distancing. 274/...Grape and Ale again! - Drinking a Kitten Biscuit by @WilmBrewingCo @ Oak Island  — https://t.co/PyxCOHMgjd,North Carolina
731,We lasted about 2 hours before people started swarming. Covid is weird...normally we would love to interact with and meet new people on our summer adventures...now we stay to ourselves.… https://t.co/wPyhHOrfKV,0.0,#Happy to be back outdoors and away from people not wearing #masks or #socialdistancing. I got into a really good groove/routine back during the #covid19 #shutdown in March when I was #running on the sand everyday… https://t.co/xldRlHr4HQ,New York
732,"slowly recovering from the pandemic les go bby @ 24 Hour Fitness - Homestead, FL https://t.co/7IncTU5kXX",0.5,Airing Tomorrow July 10 at 8:45AM on @todayshow on @nbc ‼️ Catch me discussing with @craigmelvin how to move forward as a small business owner during the Covid-19 Pandemic 🌎#smallbusinessowner #nevillewisdom @… https://t.co/LIWWSm4mnv,Connecticut
733,Sometimes this is my office. So many options when working from home 🤣 (Yes that is a glass of wine you spy on the dresser 🤷‍♀️ It’s past 5. And the drinks at my very local bar are cheap) Anybody else switching up… https://t.co/miTSqdCEiw,-0.03333333333333331,We lasted about 2 hours before people started swarming. Covid is weird...normally we would love to interact with and meet new people on our summer adventures...now we stay to ourselves.… https://t.co/wPyhHOrfKV,Colorado
734,"Today I learned not to mess with my mask until I’m ready to take it off. #covid19 #mask @ Seattle, Washington https://t.co/pTHnNMqDFh",0.5,"slowly recovering from the pandemic les go bby @ 24 Hour Fitness - Homestead, FL https://t.co/7IncTU5kXX",Florida
735,"Looking for Additional income Streams? 
Want to Work-from-Home? Try my eCourse “Private Lending Success”
Price = $19.99
https://t.co/FqUXH3qejF

Course includes: 4.5 hrs on-demand video… https://t.co/3qrtaJOkPQ",0.0,Sometimes this is my office. So many options when working from home 🤣 (Yes that is a glass of wine you spy on the dresser 🤷‍♀️ It’s past 5. And the drinks at my very local bar are cheap) Anybody else switching up… https://t.co/miTSqdCEiw,California
736,"Keeping our social distance with the seals.

 #socialdistance #socialdistancing #sealife #sealion #seal #daddysgirls #familygoals @ Seal Beach, California https://t.co/ujdb07HF30",0.2333333333333333,"Today I learned not to mess with my mask until I’m ready to take it off. #covid19 #mask @ Seattle, Washington https://t.co/pTHnNMqDFh",Washington
737,"Repost
Tune In This Sunday July 12, 2020. We have a power house line-up and will be discussing the State of Education In The Wake of the COVID-19 Pandemic and how it has shaped the “New… https://t.co/T87OAqxzys",0.32222222222222224,"Looking for Additional income Streams? 
Want to Work-from-Home? Try my eCourse “Private Lending Success”
Price = $19.99
https://t.co/FqUXH3qejF

Course includes: 4.5 hrs on-demand video… https://t.co/3qrtaJOkPQ",California
738,"So these are not picks of Indianapolis, where we are supposed to be vacationing and watching Macy play basketball. Yet another trip canceled thanks to COVID-19. So instead we decided to… https://t.co/fsI063UlpS",0.0,"Keeping our social distance with the seals.

 #socialdistance #socialdistancing #sealife #sealion #seal #daddysgirls #familygoals @ Seal Beach, California https://t.co/ujdb07HF30",California
739,Also coming soon from @ale_asylum FVCK COVID beers to benefit The restaurant employee relief fund created by the national restaurant Association @ The Wine and Cheese Place https://t.co/k609Mtks7t,0.0,"Repost
Tune In This Sunday July 12, 2020. We have a power house line-up and will be discussing the State of Education In The Wake of the COVID-19 Pandemic and how it has shaped the “New… https://t.co/T87OAqxzys",New Jersey
740,"The move (in the middle of a pandemic) wasn’t easy, but the view makes it all worth it. #lifeonthebay #allabouttheview #sunsets #chesapeakebay #seekingstarsart #sunsetlover #sunsetpic #kentisland @ Kent Island, MD https://t.co/b7bstTaUyt",0.0,"So these are not picks of Indianapolis, where we are supposed to be vacationing and watching Macy play basketball. Yet another trip canceled thanks to COVID-19. So instead we decided to… https://t.co/fsI063UlpS",Pennsylvania
741,"This is Panda (short for Pandemic). He is a spunky little kitten who needs a home. Found him abandoned in a bush on Monroe Ave. C’mon, you need a new coworker for your remote work arrangement...... #adoptdontshop… https://t.co/iYLOwAUwhm",0.011666666666666664,Also coming soon from @ale_asylum FVCK COVID beers to benefit The restaurant employee relief fund created by the national restaurant Association @ The Wine and Cheese Place https://t.co/k609Mtks7t,Missouri
742,"NYC Subway, Covid 19 style
#nyc  #nycsubway #what_i_saw_in_nyc #what_i_saw_in_ny #realtorlife #realtorpavel #manhattan @ South Ferry, Manhattan, New York City https://t.co/iVYMqlcguE",0.125,"The move (in the middle of a pandemic) wasn’t easy, but the view makes it all worth it. #lifeonthebay #allabouttheview #sunsets #chesapeakebay #seekingstarsart #sunsetlover #sunsetpic #kentisland @ Kent Island, MD https://t.co/b7bstTaUyt",Maryland
743,"Day 1 back in Alaska - waiting at a hotel in quarantine for negative covid test 🤞 can’t wait to get outside 🤸🏂 @ Anchorage, Alaska https://t.co/S1twRERmuQ",0.17045454545454544,"This is Panda (short for Pandemic). He is a spunky little kitten who needs a home. Found him abandoned in a bush on Monroe Ave. C’mon, you need a new coworker for your remote work arrangement...... #adoptdontshop… https://t.co/iYLOwAUwhm",Georgia
744,"Please wear your masks 🙏🏾. The #covid19 numbers in Florida are very scary.
___
#sitnstaypetcare #cuteanimals #dogsofinstagram #DogsofTwitter #puppylove #doglover #dogstagram #dogsofig #stluciecounty #southflorida… https://t.co/YvWhItShju",0.3,"NYC Subway, Covid 19 style
#nyc  #nycsubway #what_i_saw_in_nyc #what_i_saw_in_ny #realtorlife #realtorpavel #manhattan @ South Ferry, Manhattan, New York City https://t.co/iVYMqlcguE",New York
745,"Sunsets are so beautiful.
{no filters needed} 

We are social distancing from a different place. Traveling safe during COVID is possible. Precautions are being taken, seriously. We needed this for our souls.… https://t.co/s4BUs0OvfQ",0.0,"Day 1 back in Alaska - waiting at a hotel in quarantine for negative covid test 🤞 can’t wait to get outside 🤸🏂 @ Anchorage, Alaska https://t.co/S1twRERmuQ",Alaska
746,"I would *love* to hear from the many reasonable Republicans in Kentucky who believe in leaders duty to public health and making Kentucky a safe place to live, work, and thrive on our AG’s letter &amp; these lawsuits. https://t.co/mZugoPBM9V",0.1666666666666667,"Please wear your masks 🙏🏾. The #covid19 numbers in Florida are very scary.
___
#sitnstaypetcare #cuteanimals #dogsofinstagram #DogsofTwitter #puppylove #doglover #dogstagram #dogsofig #stluciecounty #southflorida… https://t.co/YvWhItShju",Florida
747,"Onset, behind the glass, in the “Writer’s Room.” Love to hear your captions for this pic by @mhfineartist. #director #directorslife #writersofinstagram #writerslife #tvshows #film #onset #safetyfirst #quarantine… https://t.co/14voK0pP58",0.3375,"Sunsets are so beautiful.
{no filters needed} 

We are social distancing from a different place. Traveling safe during COVID is possible. Precautions are being taken, seriously. We needed this for our souls.… https://t.co/s4BUs0OvfQ",Florida
748,"Random Negro Futbal Report update:
I'm feeling sad right now.  First we were supposed to play on the 4th of July, then covid happened.  Then were supposed to play on the 20th of July, then covid happened.  Damn… https://t.co/Mh13sJPc3u",0.3130952380952381,"I would *love* to hear from the many reasonable Republicans in Kentucky who believe in leaders duty to public health and making Kentucky a safe place to live, work, and thrive on our AG’s letter &amp; these lawsuits. https://t.co/mZugoPBM9V",Florida
749,"DEEP BREATHE.

I've been digesting what a 2nd lockdown looks like and deep breathe.

I was frustrated the night before.
I hated it. 
Flight mode again. 

Until I watched The Babysitter's club and I laughed. Omg so… https://t.co/2HDb3wKmop",0.0,"Onset, behind the glass, in the “Writer’s Room.” Love to hear your captions for this pic by @mhfineartist. #director #directorslife #writersofinstagram #writerslife #tvshows #film #onset #safetyfirst #quarantine… https://t.co/14voK0pP58",California
750,"Take care guys I’m out .....  The rocket 🚀 ship is leaving Tommorow Who is coming with Me ???#ghostandbigG 
.
.
.
#covid_19 #corona #rona #maskoff #WearYourMask  #comedypodcast #blackpodcasts… https://t.co/OA4ZepK1K7",0.5,"Random Negro Futbal Report update:
I'm feeling sad right now.  First we were supposed to play on the 4th of July, then covid happened.  Then were supposed to play on the 20th of July, then covid happened.  Damn… https://t.co/Mh13sJPc3u",Texas
751,"#Repost anyweighs download.ins

#wearamaskorgotojail #maskitorcasket #wearamask #mask #covid19 @ Richmond, Virginia https://t.co/ScEfTCTGWc",0.07291666666666667,"DEEP BREATHE.

I've been digesting what a 2nd lockdown looks like and deep breathe.

I was frustrated the night before.
I hated it. 
Flight mode again. 

Until I watched The Babysitter's club and I laughed. Omg so… https://t.co/2HDb3wKmop",California
752,"'HUSTLE'.
For many small businesses like ours, Covid has been devastating. This word 'Hustle' has taken on new meaning to me during this challenging time. You better believe we WILL continue to hustle, and we WILL… https://t.co/wjRK10eNc0",0.04166666666666666,"Take care guys I’m out .....  The rocket 🚀 ship is leaving Tommorow Who is coming with Me ???#ghostandbigG 
.
.
.
#covid_19 #corona #rona #maskoff #WearYourMask  #comedypodcast #blackpodcasts… https://t.co/OA4ZepK1K7",New York
753,"Yes! Super excited to have my friend and Historian, Dr. Daniel Walker join the conversation this Sunday at 10a. Mark your calendar and join us on Zoom mtg ID#9517574269
&amp; Facebook Live. @ Corona, California https://t.co/dYotr4SmMI",0.0,"#Repost anyweighs download.ins

#wearamaskorgotojail #maskitorcasket #wearamask #mask #covid19 @ Richmond, Virginia https://t.co/ScEfTCTGWc",Virginia
754,"Yes we went to FL in the middle of a pandemic last week. I have done my part since this all started but you can’t see sunsets like this is Louisville. I miss traveling, laughing, living, people. @ Siesta Key, Florida https://t.co/oVqWAInDTI",0.3181818181818182,"'HUSTLE'.
For many small businesses like ours, Covid has been devastating. This word 'Hustle' has taken on new meaning to me during this challenging time. You better believe we WILL continue to hustle, and we WILL… https://t.co/wjRK10eNc0",North Carolina
